NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR
112130470,2021-02-28,20,13.666666666666664,
112130470,2021-03-31,7,9.0,
112130470,2021-04-30,15,11.333333333333336,
112130470,2021-05-31,0,14.0,
112130470,2021-06-30,55,7.333333333333332,
112130470,2021-07-31,19,23.33333333333333,
112130470,2021-08-31,25,24.66666666666667,
112130470,2021-09-30,20,33.0,
112130470,2021-10-31,38,21.33333333333333,
112130470,2021-11-30,22,27.66666666666667,18.112899780273438
112130470,2021-12-31,17,26.66666666666667,18.50870132446289
112130470,2022-01-31,21,25.66666666666667,17.411577224731445
112130480,2020-02-29,3,,
112130480,2020-03-31,20,,
112130480,2020-04-30,9,,
112130480,2020-05-31,12,10.666666666666666,
112130480,2020-06-30,4,13.666666666666664,
112130480,2020-07-31,39,8.333333333333334,
112130480,2020-08-31,26,18.33333333333333,
112130480,2020-09-30,2,23.0,
112130480,2020-10-31,27,22.33333333333333,
112130480,2020-11-30,10,18.33333333333333,
112130480,2020-12-31,43,13.0,
112130480,2021-01-31,3,26.66666666666667,
112130480,2021-02-28,5,18.666666666666668,
112130480,2021-03-31,24,17.0,
112130480,2021-04-30,32,10.666666666666666,
112130480,2021-05-31,11,20.33333333333333,
112130480,2021-06-30,4,22.33333333333333,
112130480,2021-07-31,2,15.666666666666664,
112130480,2021-08-31,19,5.666666666666668,
112130480,2021-09-30,0,8.333333333333334,
112130480,2021-10-31,43,7.0,
112130480,2021-11-30,35,20.666666666666668,15.581095695495605
112130480,2021-12-31,22,26.0,16.260986328125
112130480,2022-01-31,0,33.333333333333336,19.434099197387695
112130484,2020-02-29,6,,
112130484,2020-03-31,32,,
112130484,2020-04-30,22,,
112130484,2020-05-31,23,20.0,
112130484,2020-06-30,1,25.66666666666667,
112130484,2020-07-31,0,15.333333333333336,
112130484,2020-08-31,24,8.0,
112130484,2020-09-30,1,8.333333333333334,
112130484,2020-10-31,7,8.333333333333334,
112130484,2020-11-30,9,10.666666666666666,
112130484,2020-12-31,1,5.666666666666668,
112130484,2021-01-31,13,5.666666666666668,
112130484,2021-02-28,56,7.666666666666668,
112130484,2021-03-31,2,23.33333333333333,
112130484,2021-04-30,6,23.66666666666667,
112130484,2021-05-31,11,21.33333333333333,
112130484,2021-06-30,25,6.333333333333332,
112130484,2021-07-31,11,14.0,
112130484,2021-08-31,35,15.666666666666664,
112130484,2021-09-30,32,23.66666666666667,
112130484,2021-10-31,4,26.0,
112130484,2021-11-30,15,23.66666666666667,15.16519546508789
112130484,2021-12-31,18,17.0,18.166799545288086
112130484,2022-01-31,1,12.333333333333336,14.904892921447754
112130485,2020-02-29,7,,
112130485,2020-03-31,40,,
112130485,2020-04-30,29,,
112130485,2020-05-31,18,25.33333333333333,
112130485,2020-06-30,19,29.0,
112130485,2020-07-31,16,22.0,
112130485,2020-08-31,8,17.666666666666668,
112130485,2020-09-30,5,14.333333333333336,
112130485,2020-10-31,16,9.666666666666666,
112130485,2020-11-30,30,9.666666666666666,
112130485,2020-12-31,23,17.0,
112130485,2021-01-31,20,23.0,
112130485,2021-02-28,16,24.33333333333333,
112130485,2021-03-31,1,19.666666666666668,
112130485,2021-04-30,67,12.333333333333336,
112130485,2021-05-31,18,28.0,
112130485,2021-06-30,9,28.66666666666667,
112130485,2021-07-31,14,31.33333333333333,
112130485,2021-08-31,10,13.666666666666664,
112130485,2021-09-30,4,11.0,
112130485,2021-10-31,26,9.333333333333334,
112130485,2021-11-30,43,13.333333333333336,14.276911735534668
112130485,2021-12-31,13,24.33333333333333,17.504724502563477
112130485,2022-01-31,2,27.33333333333333,20.532318115234375
112130499,2020-02-29,37,,
112130499,2020-03-31,14,,
112130499,2020-04-30,4,,
112130499,2020-05-31,31,18.33333333333333,
112130499,2020-06-30,10,16.333333333333332,
112130499,2020-07-31,39,15.0,
112130499,2020-08-31,27,26.66666666666667,
112130499,2020-09-30,32,25.33333333333333,
112130499,2020-10-31,9,32.666666666666664,
112130499,2020-11-30,7,22.66666666666667,
112130499,2020-12-31,20,16.0,
112130499,2021-01-31,1,12.0,
112130499,2021-02-28,28,9.333333333333334,
112130499,2021-03-31,25,16.333333333333332,
112130499,2021-04-30,11,18.0,
112130499,2021-05-31,15,21.33333333333333,
112130499,2021-06-30,13,17.0,
112130499,2021-07-31,28,13.0,
112130499,2021-08-31,0,18.666666666666668,
112130499,2021-09-30,20,13.666666666666664,
112130499,2021-10-31,1,16.0,
112130499,2021-11-30,20,7.0,17.012189865112305
112130499,2021-12-31,1,13.666666666666664,17.161334991455078
112130499,2022-01-31,36,7.333333333333332,22.30174446105957
112200005,2020-02-29,15,,
112200005,2020-03-31,3,,
112200005,2020-04-30,36,,
112200005,2020-05-31,13,18.0,
112200005,2020-06-30,3,17.333333333333332,
112200005,2020-07-31,2,17.333333333333332,
112200005,2020-08-31,25,6.0,
112200005,2020-09-30,11,10.0,
112200005,2020-10-31,8,12.666666666666664,
112200005,2020-11-30,34,14.666666666666664,
112200005,2020-12-31,10,17.666666666666668,
112200005,2021-01-31,63,17.333333333333332,
112200005,2021-02-28,23,35.666666666666664,
112200005,2021-03-31,10,32.0,
112200005,2021-04-30,28,32.0,
112200005,2021-05-31,34,20.33333333333333,
112200005,2021-06-30,16,24.0,
112200005,2021-07-31,16,26.0,
112200005,2021-08-31,28,22.0,
112200005,2021-09-30,8,20.0,
112200005,2021-10-31,29,17.333333333333332,
112200005,2021-11-30,25,21.66666666666667,15.396293640136719
112200005,2021-12-31,0,20.666666666666668,17.080961227416992
112200005,2022-01-31,1,18.0,14.6395263671875
112330007,2020-02-29,5,,
112330007,2020-03-31,4,,
112330007,2020-04-30,12,,
112330007,2020-05-31,61,7.0,
112330007,2020-06-30,8,25.66666666666667,
112330007,2020-07-31,34,27.0,
112330007,2020-08-31,2,34.333333333333336,
112330007,2020-09-30,18,14.666666666666664,
112330007,2020-10-31,31,18.0,
112330007,2020-11-30,26,17.0,
112330007,2020-12-31,34,25.0,
112330007,2021-01-31,19,30.33333333333333,
112330007,2021-02-28,17,26.33333333333333,
112330007,2021-03-31,40,23.33333333333333,
112330007,2021-04-30,16,25.33333333333333,
112330007,2021-05-31,21,24.33333333333333,
112330007,2021-06-30,3,25.66666666666667,
112330007,2021-07-31,44,13.333333333333336,
112330007,2021-08-31,21,22.66666666666667,
112330007,2021-09-30,15,22.66666666666667,
112330007,2021-10-31,37,26.66666666666667,
112330007,2021-11-30,18,24.33333333333333,20.630189895629883
112330007,2021-12-31,10,23.33333333333333,18.511821746826172
112330007,2022-01-31,46,21.66666666666667,19.475421905517578
112330014,2020-02-29,32,,
112330014,2020-03-31,22,,
112330014,2020-04-30,39,,
112330014,2020-05-31,86,31.0,
112330014,2020-06-30,1,49.0,
112330014,2020-07-31,12,42.0,
112330014,2020-08-31,59,33.0,
112330014,2020-09-30,3,24.0,
112330014,2020-10-31,11,24.66666666666667,
112330014,2020-11-30,36,24.33333333333333,
112330014,2020-12-31,5,16.666666666666668,
112330014,2021-01-31,14,17.333333333333332,
112330014,2021-02-28,0,18.33333333333333,
112330014,2021-03-31,13,6.333333333333332,
112330014,2021-04-30,19,9.0,
112330014,2021-05-31,11,10.666666666666666,
112330014,2021-06-30,15,14.333333333333336,
112330014,2021-07-31,17,15.0,
112330014,2021-08-31,11,14.333333333333336,
112330014,2021-09-30,26,14.333333333333336,
112330014,2021-10-31,32,18.0,
112330014,2021-11-30,1,23.0,23.74268341064453
112330014,2021-12-31,8,19.666666666666668,20.36911964416504
112330014,2022-01-31,21,13.666666666666664,22.09897804260254
112330018,2020-02-29,0,,
112330018,2020-03-31,8,,
112330018,2020-04-30,46,,
112330018,2020-05-31,12,18.0,
112330018,2020-06-30,35,22.0,
112330018,2020-07-31,1,31.0,
112330018,2020-08-31,22,16.0,
112330018,2020-09-30,10,19.33333333333333,
112330018,2020-10-31,20,11.0,
112330018,2020-11-30,28,17.333333333333332,
112330018,2020-12-31,27,19.33333333333333,
112330018,2021-01-31,38,25.0,
112330018,2021-02-28,0,31.0,
112330018,2021-03-31,20,21.66666666666667,
112330018,2021-04-30,67,19.33333333333333,
112330018,2021-05-31,14,29.0,
112330018,2021-06-30,38,33.666666666666664,
112330018,2021-07-31,16,39.66666666666666,
112330018,2021-08-31,3,22.66666666666667,
112330018,2021-09-30,17,19.0,
112330018,2021-10-31,38,12.0,
112330018,2021-11-30,39,19.33333333333333,19.742034912109375
112330018,2021-12-31,4,31.33333333333333,18.609376907348633
112330018,2022-01-31,10,27.0,16.784284591674805
112330021,2020-02-29,37,,
112330021,2020-03-31,2,,
112330021,2020-04-30,8,,
112330021,2020-05-31,4,15.666666666666664,
112330021,2020-06-30,3,4.666666666666667,
112330021,2020-07-31,54,5.0,
112330021,2020-08-31,4,20.33333333333333,
112330021,2020-09-30,30,20.33333333333333,
112330021,2020-10-31,39,29.33333333333333,
112330021,2020-11-30,7,24.33333333333333,
112330021,2020-12-31,19,25.33333333333333,
112330021,2021-01-31,14,21.66666666666667,
112330021,2021-02-28,40,13.333333333333336,
112330021,2021-03-31,13,24.33333333333333,
112330021,2021-04-30,11,22.33333333333333,
112330021,2021-05-31,2,21.33333333333333,
112330021,2021-06-30,4,8.666666666666666,
112330021,2021-07-31,11,5.666666666666668,
112330021,2021-08-31,46,5.666666666666668,
112330021,2021-09-30,52,20.33333333333333,
112330021,2021-10-31,34,36.333333333333336,
112330021,2021-11-30,4,44.0,21.82309913635254
112330021,2021-12-31,31,30.0,20.95243263244629
112330021,2022-01-31,22,23.0,15.46757984161377
112330024,2020-02-29,42,,
112330024,2020-03-31,22,,
112330024,2020-04-30,12,,
112330024,2020-05-31,8,25.33333333333333,
112330024,2020-06-30,19,14.0,
112330024,2020-07-31,1,13.0,
112330024,2020-08-31,1,9.333333333333334,
112330024,2020-09-30,14,7.0,
112330024,2020-10-31,6,5.333333333333333,
112330024,2020-11-30,2,7.0,
112330024,2020-12-31,13,7.333333333333332,
112330024,2021-01-31,1,7.0,
112330024,2021-02-28,0,5.333333333333333,
112330024,2021-03-31,26,4.666666666666667,
112330024,2021-04-30,20,9.0,
112330024,2021-05-31,9,15.333333333333336,
112330024,2021-06-30,18,18.33333333333333,
112330024,2021-07-31,17,15.666666666666664,
112330024,2021-08-31,23,14.666666666666664,
112330024,2021-09-30,62,19.33333333333333,
112330024,2021-10-31,55,34.0,
112330024,2021-11-30,22,46.66666666666666,25.732240676879883
112330024,2021-12-31,61,46.33333333333334,18.391817092895508
112330024,2022-01-31,14,46.0,16.265380859375
112350013,2020-02-29,5,,
112350013,2020-03-31,11,,
112350013,2020-04-30,44,,
112350013,2020-05-31,2,20.0,
112350013,2020-06-30,2,19.0,
112350013,2020-07-31,8,16.0,
112350013,2020-08-31,14,4.0,
112350013,2020-09-30,45,8.0,
112350013,2020-10-31,11,22.33333333333333,
112350013,2020-11-30,28,23.33333333333333,
112350013,2020-12-31,42,28.0,
112350013,2021-01-31,62,27.0,
112350013,2021-02-28,53,44.0,
112350013,2021-03-31,14,52.33333333333334,
112350013,2021-04-30,12,43.0,
112350013,2021-05-31,3,26.33333333333333,
112350013,2021-06-30,0,9.666666666666666,
112350013,2021-07-31,27,5.0,
112350013,2021-08-31,5,10.0,
112350013,2021-09-30,45,10.666666666666666,
112350013,2021-10-31,3,25.66666666666667,
112350013,2021-11-30,1,17.666666666666668,20.463163375854492
112350013,2021-12-31,33,16.333333333333332,17.109638214111328
112350013,2022-01-31,23,12.333333333333336,14.544404029846191
112360017,2020-02-29,14,,
112360017,2020-03-31,56,,
112360017,2020-04-30,16,,
112360017,2020-05-31,10,28.66666666666667,
112360017,2020-06-30,18,27.33333333333333,
112360017,2020-07-31,20,14.666666666666664,
112360017,2020-08-31,10,16.0,
112360017,2020-09-30,25,16.0,
112360017,2020-10-31,29,18.33333333333333,
112360017,2020-11-30,14,21.33333333333333,
112360017,2020-12-31,3,22.66666666666667,
112360017,2021-01-31,9,15.333333333333336,
112360017,2021-02-28,11,8.666666666666666,
112360017,2021-03-31,32,7.666666666666668,
112360017,2021-04-30,64,17.333333333333332,
112360017,2021-05-31,23,35.666666666666664,
112360017,2021-06-30,38,39.66666666666666,
112360017,2021-07-31,3,41.66666666666666,
112360017,2021-08-31,0,21.33333333333333,
112360017,2021-09-30,13,13.666666666666664,
112360017,2021-10-31,26,5.333333333333333,
112360017,2021-11-30,15,13.0,11.600767135620117
112360017,2021-12-31,5,18.0,20.03046226501465
112360017,2022-01-31,18,15.333333333333336,22.752613067626953
112360024,2020-02-29,18,,
112360024,2020-03-31,3,,
112360024,2020-04-30,19,,
112360024,2020-05-31,1,13.333333333333336,
112360024,2020-06-30,11,7.666666666666668,
112360024,2020-07-31,7,10.333333333333334,
112360024,2020-08-31,5,6.333333333333332,
112360024,2020-09-30,27,7.666666666666668,
112360024,2020-10-31,21,13.0,
112360024,2020-11-30,23,17.666666666666668,
112360024,2020-12-31,1,23.66666666666667,
112360024,2021-01-31,31,15.0,
112360024,2021-02-28,17,18.33333333333333,
112360024,2021-03-31,36,16.333333333333332,
112360024,2021-04-30,1,28.0,
112360024,2021-05-31,32,18.0,
112360024,2021-06-30,33,23.0,
112360024,2021-07-31,17,22.0,
112360024,2021-08-31,8,27.33333333333333,
112360024,2021-09-30,2,19.33333333333333,
112360024,2021-10-31,19,9.0,
112360024,2021-11-30,19,9.666666666666666,15.363195419311523
112360024,2021-12-31,2,13.333333333333336,17.304492950439453
112360024,2022-01-31,5,13.333333333333336,17.177631378173828
112360028,2020-02-29,73,,
112360028,2020-03-31,12,,
112360028,2020-04-30,5,,
112360028,2020-05-31,7,30.0,
112360028,2020-06-30,4,8.0,
112360028,2020-07-31,43,5.333333333333333,
112360028,2020-08-31,9,18.0,
112360028,2020-09-30,20,18.666666666666668,
112360028,2020-10-31,4,24.0,
112360028,2020-11-30,5,11.0,
112360028,2020-12-31,10,9.666666666666666,
112360028,2021-01-31,0,6.333333333333332,
112360028,2021-02-28,0,5.0,
112360028,2021-03-31,20,3.333333333333333,
112360028,2021-04-30,12,6.666666666666668,
112360028,2021-05-31,27,10.666666666666666,
112360028,2021-06-30,6,19.666666666666668,
112360028,2021-07-31,38,15.0,
112360028,2021-08-31,58,23.66666666666667,
112360028,2021-09-30,48,34.0,
112360028,2021-10-31,16,48.0,
112360028,2021-11-30,26,40.66666666666666,16.401439666748047
112360028,2021-12-31,34,30.0,13.399065017700195
112360028,2022-01-31,3,25.33333333333333,13.760343551635742
112360036,2020-02-29,28,,
112360036,2020-03-31,36,,
112360036,2020-04-30,13,,
112360036,2020-05-31,16,25.66666666666667,
112360036,2020-06-30,44,21.66666666666667,
112360036,2020-07-31,24,24.33333333333333,
112360036,2020-08-31,28,28.0,
112360036,2020-09-30,11,32.0,
112360036,2020-10-31,29,21.0,
112360036,2020-11-30,9,22.66666666666667,
112360036,2020-12-31,31,16.333333333333332,
112360036,2021-01-31,38,23.0,
112360036,2021-02-28,1,26.0,
112360036,2021-03-31,59,23.33333333333333,
112360036,2021-04-30,21,32.666666666666664,
112360036,2021-05-31,31,27.0,
112360036,2021-06-30,5,37.0,
112360036,2021-07-31,18,19.0,
112360036,2021-08-31,15,18.0,
112360036,2021-09-30,11,12.666666666666664,
112360036,2021-10-31,24,14.666666666666664,
112360036,2021-11-30,14,16.666666666666668,21.46534538269043
112360036,2021-12-31,12,16.333333333333332,22.358266830444336
112360036,2022-01-31,14,16.666666666666668,19.822994232177734
112363374,2020-02-29,14,,
112363374,2020-03-31,9,,
112363374,2020-04-30,2,,
112363374,2020-05-31,4,8.333333333333334,
112363374,2020-06-30,45,5.0,
112363374,2020-07-31,12,17.0,
112363374,2020-08-31,57,20.33333333333333,
112363374,2020-09-30,37,38.0,
112363374,2020-10-31,32,35.333333333333336,
112363374,2020-11-30,24,42.0,
112363374,2020-12-31,2,31.0,
112363374,2021-01-31,7,19.33333333333333,
112363374,2021-02-28,5,11.0,
112363374,2021-03-31,3,4.666666666666667,
112363374,2021-04-30,13,5.0,
112363374,2021-05-31,5,7.0,
112363374,2021-06-30,34,7.0,
112363374,2021-07-31,8,17.333333333333332,
112363374,2021-08-31,12,15.666666666666664,
112363374,2021-09-30,27,18.0,
112363374,2021-10-31,47,15.666666666666664,
112363374,2021-11-30,2,28.66666666666667,19.71942138671875
112363374,2021-12-31,10,25.33333333333333,19.814905166625977
112363374,2022-01-31,8,19.666666666666668,11.46391487121582
112363392,2020-02-29,4,,
112363392,2020-03-31,11,,
112363392,2020-04-30,18,,
112363392,2020-05-31,31,11.0,
112363392,2020-06-30,48,20.0,
112363392,2020-07-31,8,32.333333333333336,
112363392,2020-08-31,1,29.0,
112363392,2020-09-30,3,19.0,
112363392,2020-10-31,12,4.0,
112363392,2020-11-30,7,5.333333333333333,
112363392,2020-12-31,24,7.333333333333332,
112363392,2021-01-31,3,14.333333333333336,
112363392,2021-02-28,12,11.333333333333336,
112363392,2021-03-31,19,13.0,
112363392,2021-04-30,0,11.333333333333336,
112363392,2021-05-31,21,10.333333333333334,
112363392,2021-06-30,19,13.333333333333336,
112363392,2021-07-31,18,13.333333333333336,
112363392,2021-08-31,22,19.33333333333333,
112363392,2021-09-30,49,19.666666666666668,
112363392,2021-10-31,26,29.66666666666667,
112363392,2021-11-30,24,32.333333333333336,16.546833038330078
112363392,2021-12-31,13,33.0,19.336467742919922
112363392,2022-01-31,51,21.0,15.063899040222168
112363397,2020-02-29,35,,
112363397,2020-03-31,1,,
112363397,2020-04-30,35,,
112363397,2020-05-31,3,23.66666666666667,
112363397,2020-06-30,5,13.0,
112363397,2020-07-31,10,14.333333333333336,
112363397,2020-08-31,25,6.0,
112363397,2020-09-30,9,13.333333333333336,
112363397,2020-10-31,17,14.666666666666664,
112363397,2020-11-30,32,17.0,
112363397,2020-12-31,28,19.33333333333333,
112363397,2021-01-31,4,25.66666666666667,
112363397,2021-02-28,40,21.33333333333333,
112363397,2021-03-31,7,24.0,
112363397,2021-04-30,26,17.0,
112363397,2021-05-31,16,24.33333333333333,
112363397,2021-06-30,30,16.333333333333332,
112363397,2021-07-31,13,24.0,
112363397,2021-08-31,5,19.666666666666668,
112363397,2021-09-30,0,16.0,
112363397,2021-10-31,12,6.0,
112363397,2021-11-30,10,5.666666666666668,15.089340209960938
112363397,2021-12-31,39,7.333333333333332,15.361881256103516
112363397,2022-01-31,3,20.33333333333333,17.740379333496094
112363412,2020-02-29,1,,
112363412,2020-03-31,2,,
112363412,2020-04-30,60,,
112363412,2020-05-31,0,21.0,
112363412,2020-06-30,9,20.666666666666668,
112363412,2020-07-31,25,23.0,
112363412,2020-08-31,4,11.333333333333336,
112363412,2020-09-30,9,12.666666666666664,
112363412,2020-10-31,14,12.666666666666664,
112363412,2020-11-30,13,9.0,
112363412,2020-12-31,35,12.0,
112363412,2021-01-31,23,20.666666666666668,
112363412,2021-02-28,45,23.66666666666667,
112363412,2021-03-31,5,34.333333333333336,
112363412,2021-04-30,1,24.33333333333333,
112363412,2021-05-31,0,17.0,
112363412,2021-06-30,1,2.0,
112363412,2021-07-31,18,0.6666666666666666,
112363412,2021-08-31,1,6.333333333333332,
112363412,2021-09-30,39,6.666666666666668,
112363412,2021-10-31,25,19.33333333333333,
112363412,2021-11-30,14,21.66666666666667,20.794355392456055
112363412,2021-12-31,39,26.0,16.447607040405273
112363412,2022-01-31,11,26.0,11.515339851379395
112363427,2020-02-29,27,,
112363427,2020-03-31,0,,
112363427,2020-04-30,4,,
112363427,2020-05-31,41,10.333333333333334,
112363427,2020-06-30,6,15.0,
112363427,2020-07-31,6,17.0,
112363427,2020-08-31,43,17.666666666666668,
112363427,2020-09-30,3,18.33333333333333,
112363427,2020-10-31,5,17.333333333333332,
112363427,2020-11-30,12,17.0,
112363427,2020-12-31,20,6.666666666666668,
112363427,2021-01-31,9,12.333333333333336,
112363427,2021-02-28,0,13.666666666666664,
112363427,2021-03-31,1,9.666666666666666,
112363427,2021-04-30,18,3.333333333333333,
112363427,2021-05-31,59,6.333333333333332,
112363427,2021-06-30,8,26.0,
112363427,2021-07-31,5,28.33333333333333,
112363427,2021-08-31,7,24.0,
112363427,2021-09-30,28,6.666666666666668,
112363427,2021-10-31,42,13.333333333333336,
112363427,2021-11-30,31,25.66666666666667,19.510831832885742
112363427,2021-12-31,59,33.666666666666664,17.085617065429688
112363427,2022-01-31,43,44.0,16.847381591796875
112600007,2020-02-29,7,,
112600007,2020-03-31,33,,
112600007,2020-04-30,30,,
112600007,2020-05-31,4,23.33333333333333,
112600007,2020-06-30,1,22.33333333333333,
112600007,2020-07-31,21,11.666666666666664,
112600007,2020-08-31,25,8.666666666666666,
112600007,2020-09-30,7,15.666666666666664,
112600007,2020-10-31,31,17.666666666666668,
112600007,2020-11-30,13,21.0,
112600007,2020-12-31,14,17.0,
112600007,2021-01-31,60,19.33333333333333,
112600007,2021-02-28,45,29.0,
112600007,2021-03-31,5,39.66666666666666,
112600007,2021-04-30,13,36.66666666666666,
112600007,2021-05-31,9,21.0,
112600007,2021-06-30,0,9.0,
112600007,2021-07-31,36,7.333333333333332,
112600007,2021-08-31,9,15.0,
112600007,2021-09-30,16,15.0,
112600007,2021-10-31,30,20.33333333333333,
112600007,2021-11-30,25,18.33333333333333,18.301603317260742
112600007,2021-12-31,26,23.66666666666667,15.891029357910156
112600007,2022-01-31,6,27.0,15.778072357177734
112600010,2020-02-29,6,,
112600010,2020-03-31,6,,
112600010,2020-04-30,20,,
112600010,2020-05-31,2,10.666666666666666,
112600010,2020-06-30,34,9.333333333333334,
112600010,2020-07-31,16,18.666666666666668,
112600010,2020-08-31,53,17.333333333333332,
112600010,2020-09-30,0,34.333333333333336,
112600010,2020-10-31,10,23.0,
112600010,2020-11-30,3,21.0,
112600010,2020-12-31,37,4.333333333333333,
112600010,2021-01-31,69,16.666666666666668,
112600010,2021-02-28,29,36.333333333333336,
112600010,2021-03-31,35,45.0,
112600010,2021-04-30,20,44.33333333333334,
112600010,2021-05-31,19,28.0,
112600010,2021-06-30,9,24.66666666666667,
112600010,2021-07-31,26,16.0,
112600010,2021-08-31,35,18.0,
112600010,2021-09-30,39,23.33333333333333,
112600010,2021-10-31,10,33.333333333333336,
112600010,2021-11-30,16,28.0,18.259601593017578
112600010,2021-12-31,42,21.66666666666667,19.38780975341797
112600010,2022-01-31,19,22.66666666666667,16.320478439331055
112600011,2020-02-29,5,,
112600011,2020-03-31,14,,
112600011,2020-04-30,1,,
112600011,2020-05-31,29,6.666666666666668,
112600011,2020-06-30,53,14.666666666666664,
112600011,2020-07-31,0,27.66666666666667,
112600011,2020-08-31,28,27.33333333333333,
112600011,2020-09-30,2,27.0,
112600011,2020-10-31,27,10.0,
112600011,2020-11-30,15,19.0,
112600011,2020-12-31,18,14.666666666666664,
112600011,2021-01-31,8,20.0,
112600011,2021-02-28,46,13.666666666666664,
112600011,2021-03-31,6,24.0,
112600011,2021-04-30,20,20.0,
112600011,2021-05-31,15,24.0,
112600011,2021-06-30,15,13.666666666666664,
112600011,2021-07-31,12,16.666666666666668,
112600011,2021-08-31,26,14.0,
112600011,2021-09-30,42,17.666666666666668,
112600011,2021-10-31,30,26.66666666666667,
112600011,2021-11-30,47,32.666666666666664,20.82778549194336
112600011,2021-12-31,26,39.66666666666666,18.47248649597168
112600011,2022-01-31,9,34.333333333333336,19.85991668701172
112600072,2020-02-29,17,,
112600072,2020-03-31,30,,
112600072,2020-04-30,0,,
112600072,2020-05-31,5,15.666666666666664,
112600072,2020-06-30,11,11.666666666666664,
112600072,2020-07-31,60,5.333333333333333,
112600072,2020-08-31,12,25.33333333333333,
112600072,2020-09-30,66,27.66666666666667,
112600072,2020-10-31,5,46.0,
112600072,2020-11-30,4,27.66666666666667,
112600072,2020-12-31,5,25.0,
112600072,2021-01-31,14,4.666666666666667,
112600072,2021-02-28,21,7.666666666666668,
112600072,2021-03-31,47,13.333333333333336,
112600072,2021-04-30,22,27.33333333333333,
112600072,2021-05-31,43,30.0,
112600072,2021-06-30,0,37.333333333333336,
112600072,2021-07-31,3,21.66666666666667,
112600072,2021-08-31,71,15.333333333333336,
112600072,2021-09-30,25,24.66666666666667,
112600072,2021-10-31,55,33.0,
112600072,2021-11-30,5,50.33333333333334,17.251070022583008
112600072,2021-12-31,37,28.33333333333333,16.800418853759766
112600072,2022-01-31,14,32.333333333333336,22.579030990600586
112600176,2020-02-29,6,,
112600176,2020-03-31,47,,
112600176,2020-04-30,19,,
112600176,2020-05-31,1,24.0,
112600176,2020-06-30,3,22.33333333333333,
112600176,2020-07-31,38,7.666666666666668,
112600176,2020-08-31,40,14.0,
112600176,2020-09-30,13,27.0,
112600176,2020-10-31,22,30.33333333333333,
112600176,2020-11-30,24,25.0,
112600176,2020-12-31,9,19.666666666666668,
112600176,2021-01-31,53,18.33333333333333,
112600176,2021-02-28,6,28.66666666666667,
112600176,2021-03-31,22,22.66666666666667,
112600176,2021-04-30,2,27.0,
112600176,2021-05-31,29,10.0,
112600176,2021-06-30,3,17.666666666666668,
112600176,2021-07-31,19,11.333333333333336,
112600176,2021-08-31,7,17.0,
112600176,2021-09-30,7,9.666666666666666,
112600176,2021-10-31,5,11.0,
112600176,2021-11-30,14,6.333333333333332,19.022140502929688
112600176,2021-12-31,1,8.666666666666666,15.747820854187012
112600176,2022-01-31,6,6.666666666666668,15.648093223571777
112600183,2020-02-29,25,,
112600183,2020-03-31,24,,
112600183,2020-04-30,4,,
112600183,2020-05-31,12,17.666666666666668,
112600183,2020-06-30,17,13.333333333333336,
112600183,2020-07-31,7,11.0,
112600183,2020-08-31,3,12.0,
112600183,2020-09-30,5,9.0,
112600183,2020-10-31,31,5.0,
112600183,2020-11-30,60,13.0,
112600183,2020-12-31,10,32.0,
112600183,2021-01-31,26,33.666666666666664,
112600183,2021-02-28,16,32.0,
112600183,2021-03-31,41,17.333333333333332,
112600183,2021-04-30,82,27.66666666666667,
112600183,2021-05-31,44,46.33333333333334,
112600183,2021-06-30,26,55.66666666666666,
112600183,2021-07-31,22,50.66666666666666,
112600183,2021-08-31,34,30.66666666666667,
112600183,2021-09-30,45,27.33333333333333,
112600183,2021-10-31,12,33.666666666666664,
112600183,2021-11-30,1,30.33333333333333,15.384042739868164
112600183,2021-12-31,18,19.33333333333333,18.199230194091797
112600183,2022-01-31,37,10.333333333333334,22.14761734008789
112600187,2020-02-29,22,,
112600187,2020-03-31,38,,
112600187,2020-04-30,0,,
112600187,2020-05-31,16,20.0,
112600187,2020-06-30,43,18.0,
112600187,2020-07-31,3,19.666666666666668,
112600187,2020-08-31,9,20.666666666666668,
112600187,2020-09-30,14,18.33333333333333,
112600187,2020-10-31,0,8.666666666666666,
112600187,2020-11-30,0,7.666666666666668,
112600187,2020-12-31,36,4.666666666666667,
112600187,2021-01-31,17,12.0,
112600187,2021-02-28,25,17.666666666666668,
112600187,2021-03-31,55,26.0,
112600187,2021-04-30,3,32.333333333333336,
112600187,2021-05-31,2,27.66666666666667,
112600187,2021-06-30,23,20.0,
112600187,2021-07-31,34,9.333333333333334,
112600187,2021-08-31,0,19.666666666666668,
112600187,2021-09-30,14,19.0,
112600187,2021-10-31,22,16.0,
112600187,2021-11-30,6,12.0,19.01949119567871
112600187,2021-12-31,8,14.0,18.519760131835938
112600187,2022-01-31,16,12.0,20.110681533813477
112700006,2020-02-29,17,,
112700006,2020-03-31,3,,
112700006,2020-04-30,6,,
112700006,2020-05-31,15,8.666666666666666,
112700006,2020-06-30,37,8.0,
112700006,2020-07-31,7,19.33333333333333,
112700006,2020-08-31,35,19.666666666666668,
112700006,2020-09-30,17,26.33333333333333,
112700006,2020-10-31,34,19.666666666666668,
112700006,2020-11-30,11,28.66666666666667,
