NUMERO_REGISTRO_PRODUTO,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss_median,Coverage_median,Modelo,Tipo,RMSE,NRMSE,wQuantileLoss_median,mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,Avaliacao
135690728,227.00000000000009,43.66666666666667,62.0,20.666666666666668,26.25,0.5544973544973546,3.393162393162393,0.8377896613190732,0.7043010752688172,22.179894179894184,43.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
135690737,56.185185185185176,22.33333333333333,20.0,6.666666666666668,22.875,0.3254401942926533,0.4333333333333333,1.5177304964539005,1.1166666666666667,13.017607771706134,22.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
135690738,380.0,40.66666666666666,80.0,26.66666666666667,13.875,0.9769769769769768,0.4581284543548696,0.6121615806170287,0.5083333333333333,39.07907907907907,40.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
136310006,340.5555555555555,46.33333333333334,97.0,32.333333333333336,15.625,0.9884444444444443,0.4923235201012979,0.4818675774376534,0.4776632302405498,39.53777777777777,46.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
136410010,172.3703703703704,39.333333333333336,66.0,22.0,18.125,0.7233716475095786,1.0080246913580246,0.6391988555078684,0.595959595959596,28.934865900383137,39.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
136410014,87.88888888888896,27.00000000000001,82.0,27.33333333333333,8.75,1.0285714285714291,0.43202614379084986,0.3905360572725686,0.32926829268292696,41.14285714285715,27.00000000000001,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
136700019,120.81481481481478,27.33333333333333,81.0,27.0,21.5,0.42377260981912135,0.3869360269360269,0.3570867446284898,0.33744855967078186,16.950904392764855,27.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137040002,67.85185185185182,21.333333333333336,44.0,14.666666666666664,13.125,0.5417989417989418,2.2515151515151515,0.6673244781783683,0.4848484848484849,21.671957671957678,21.333333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137070003,429.96296296296305,55.0,76.0,25.33333333333333,9.5,1.9298245614035088,1.059912854030501,0.7470921662487653,0.7236842105263158,77.19298245614036,55.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137070009,175.29629629629628,31.666666666666664,52.0,17.333333333333332,19.125,0.5519244734931009,0.9963963963963964,0.6039315617036767,0.6089743589743589,22.07697893972404,31.666666666666664,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137070023,562.4444444444442,67.99999999999999,101.0,33.666666666666664,20.25,1.119341563786008,3.6611907606531258,0.8211847393097957,0.6732673267326731,44.773662551440324,67.99999999999999,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640018,8.666666666666666,6.0,33.0,11.0,12.625,0.15841584158415842,0.3148148148148148,0.23116615067079466,0.18181818181818185,6.336633663366338,6.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640019,95.44444444444444,29.0,34.0,11.333333333333336,15.75,0.6137566137566137,1.7949494949494949,0.8833126293995859,0.8529411764705882,24.55026455026455,29.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640022,484.74074074074065,53.33333333333334,65.0,21.66666666666667,20.75,0.8567603748326642,0.8181818181818183,1.2176870748299322,0.8205128205128207,34.270414993306574,53.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640042,98.14814814814815,19.333333333333343,75.0,25.0,23.125,0.2786786786786788,0.7268518518518521,0.36248196248196257,0.2577777777777779,11.147147147147152,19.333333333333343,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137640043,233.00000000000009,44.33333333333334,46.0,15.333333333333336,13.25,1.1153039832285117,6.652454780361757,1.2633091100177365,0.9637681159420292,44.612159329140475,44.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640072,32.074074074074076,16.0,93.0,31.0,12.75,0.4183006535947712,0.18382771912183676,0.18187042954257893,0.1720430107526882,16.73202614379085,16.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137640077,271.1481481481481,35.66666666666667,65.0,21.66666666666667,23.375,0.508615567439097,0.9419753086419754,0.6960332520104817,0.5487179487179488,20.344622697563878,35.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640081,54.74074074074074,20.0,39.0,13.0,12.0,0.5555555555555556,1.3988095238095235,0.7840190937205862,0.5128205128205128,22.22222222222223,20.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137640096,250.37037037037032,45.33333333333333,83.0,27.66666666666667,15.625,0.9671111111111108,1.4067734620730012,0.7966183574879228,0.5461847389558232,38.68444444444444,45.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137640097,238.74074074074082,41.33333333333334,132.0,44.0,14.0,0.9841269841269844,0.2968230573978548,0.35675335896564525,0.3131313131313132,39.365079365079374,41.33333333333334,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
137640113,467.14814814814827,59.66666666666667,89.0,29.66666666666667,12.125,1.6403207331042382,1.9036534839924677,0.764115195149678,0.6704119850187267,65.61282932416954,59.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137640170,131.00000000000009,31.666666666666675,82.0,27.33333333333333,14.25,0.7407407407407409,0.38974358974358986,0.4475579280786369,0.386178861788618,29.62962962962964,31.666666666666675,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137640172,394.77777777777777,55.66666666666667,89.0,29.66666666666667,19.25,0.9639249639249641,0.8482042648709317,0.6465169049239846,0.6254681647940076,38.556998556998565,55.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
137790002,351.8148148148149,51.66666666666667,123.0,41.0,8.5,2.0261437908496736,0.4149038955699456,0.4969834787311901,0.4200542005420055,81.04575163398694,51.66666666666667,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137790004,253.11111111111117,44.00000000000001,77.0,25.66666666666667,10.875,1.348659003831418,0.6783837613357065,0.6283347920516063,0.5714285714285715,53.94636015325672,44.00000000000001,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137950006,348.81481481481484,49.33333333333334,130.0,43.33333333333334,23.625,0.6960611405055849,0.3693846358320043,0.4822577298194646,0.3794871794871796,27.84244562022341,49.33333333333334,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
137950007,137.99999999999994,28.666666666666664,17.0,5.666666666666668,10.5,0.91005291005291,3.457070707070706,0.8506120074291212,1.6862745098039214,36.402116402116405,28.666666666666664,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
137950014,47.29629629629628,17.666666666666664,52.0,17.333333333333332,18.875,0.3119941133186166,0.3497539497539497,0.33611856089953696,0.3397435897435897,12.479764532744666,17.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
138100024,152.77777777777774,33.666666666666664,50.0,16.666666666666668,15.0,0.7481481481481481,0.9057045551298424,0.6034368643742313,0.6733333333333333,29.92592592592593,33.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
138230001,4.481481481481481,5.666666666666664,57.0,19.0,16.0,0.11805555555555552,0.09307359307359303,0.09837398373983734,0.09941520467836253,4.7222222222222205,5.666666666666664,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
138410014,1096.0370370370367,93.66666666666666,123.0,41.0,12.125,2.5750286368843067,2.7281653746770025,0.9570900824097754,0.7615176151761517,103.00114547537228,93.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
138410018,255.29629629629642,37.00000000000001,100.0,33.333333333333336,15.0,0.8222222222222224,0.33206454144024583,0.4077821888815139,0.3700000000000001,32.8888888888889,37.00000000000001,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
138410050,360.03703703703695,41.66666666666666,100.0,33.333333333333336,8.25,1.6835016835016834,0.5068342151675485,0.4952062430323301,0.4166666666666666,67.34006734006735,41.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
138450001,63.185185185185155,21.33333333333333,40.0,13.333333333333336,19.25,0.36940836940836935,0.802020202020202,0.5859288537549406,0.5333333333333332,14.776334776334775,21.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
139330013,935.4814814814813,66.66666666666666,132.0,44.0,15.375,1.4453477868112012,0.9646232439335888,0.6625145971195018,0.505050505050505,57.81391147244806,66.66666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
139670002,222.70370370370375,39.66666666666667,65.0,21.66666666666667,15.75,0.8395061728395062,7.073406740073406,0.8233116741728836,0.6102564102564103,33.580246913580254,39.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
139710015,516.1851851851851,60.99999999999999,121.0,40.333333333333336,14.5,1.4022988505747125,0.7485388950992142,0.6321330123225881,0.5041322314049587,56.0919540229885,60.99999999999999,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
140500001,217.37037037037038,40.333333333333336,36.0,12.0,15.125,0.8888888888888891,1.8333333333333333,1.4,1.1203703703703705,35.555555555555564,40.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070013,289.4074074074074,38.66666666666666,77.0,25.66666666666667,29.75,0.4332399626517273,0.8178537511870845,0.6139217968229337,0.502164502164502,17.329598506069093,38.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070017,208.92592592592598,42.333333333333336,99.0,33.0,14.0,1.007936507936508,0.6012345679012346,0.4472370676615912,0.4276094276094276,40.31746031746032,42.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070022,56.7037037037037,18.333333333333336,51.0,17.0,12.625,0.4840484048404841,0.3627240143369175,0.327559317594676,0.3594771241830066,19.361936193619364,18.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070023,69.96296296296289,21.666666666666657,68.0,22.66666666666667,15.125,0.4775022956841136,0.3388278388278387,0.3243362742115403,0.31862745098039197,19.100091827364547,21.666666666666657,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070030,168.0740740740741,32.0,60.0,20.0,12.75,0.8366013071895424,2.0461111111111108,0.6954260943172527,0.5333333333333333,33.4640522875817,32.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070054,69.85185185185185,22.0,87.0,29.0,15.875,0.4619422572178478,0.35540123456790124,0.2829045794563036,0.25287356321839083,18.477690288713912,22.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070063,248.18518518518516,47.0,62.0,20.666666666666668,31.625,0.4953886693017128,0.9726678550207959,0.6724981622285858,0.7580645161290323,19.81554677206851,47.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070070,44.00000000000001,16.666666666666668,49.0,16.333333333333332,14.5,0.38314176245210735,0.29723564143854003,0.372994350282486,0.34013605442176875,15.325670498084294,16.666666666666668,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070077,16.296296296296294,10.666666666666666,13.0,4.333333333333333,10.625,0.33464052287581697,1.5333333333333332,0.869047619047619,0.8205128205128205,13.385620915032678,10.666666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070079,296.66666666666674,50.66666666666667,85.0,28.33333333333333,19.375,0.8716845878136201,1.891472868217054,0.863427262691856,0.5960784313725491,34.867383512544805,50.66666666666667,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070081,3.7037037037036993,4.666666666666664,41.0,13.666666666666664,22.0,0.07070707070707066,0.12525252525252514,0.11969111969111965,0.11382113821138205,2.8282828282828265,4.666666666666664,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070095,222.0,38.0,69.0,23.0,16.0,0.7916666666666666,0.576984126984127,0.5634540323064913,0.5507246376811594,31.66666666666667,38.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070104,219.888888888889,34.33333333333334,58.0,19.33333333333333,19.875,0.5758211041229911,0.2806267806267805,0.8228918847475549,0.5919540229885059,23.032844164919638,34.33333333333334,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070131,175.88888888888886,33.0,98.0,32.666666666666664,21.625,0.5086705202312138,0.3860229276895944,0.32722489546416184,0.33673469387755106,20.346820809248555,33.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070619,17.222222222222218,9.666666666666668,25.0,8.333333333333334,11.375,0.2832722832722833,1.2011784511784511,0.5180103610166747,0.3866666666666667,11.330891330891333,9.666666666666668,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
141070623,49.074074074074105,21.000000000000007,51.0,17.0,32.5,0.21538461538461548,1.4083333333333334,0.6236250597800096,0.4117647058823531,8.615384615384617,21.000000000000007,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141070631,63.18518518518521,22.0,70.0,23.33333333333333,17.5,0.4190476190476191,0.32015223243293417,0.30792970655915664,0.3142857142857143,16.76190476190476,22.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
141550005,41.88888888888891,15.000000000000005,16.0,5.333333333333333,16.875,0.29629629629629634,4.896825396825398,1.0225420466906536,0.9375000000000002,11.851851851851855,15.000000000000005,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
142570002,404.9629629629628,45.99999999999999,54.0,18.0,12.625,1.2145214521452143,1.6299319727891155,1.3717354520709186,0.8518518518518517,48.58085808580857,45.99999999999999,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
142570005,51.07407407407407,21.0,45.0,15.0,29.625,0.23628691983122366,0.933641975308642,0.6207306207306207,0.4666666666666667,9.451476793248943,21.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
142570015,95.7777777777778,28.000000000000004,47.0,15.666666666666664,14.0,0.6666666666666667,0.31060606060606066,0.9120943952802361,0.5957446808510639,26.666666666666675,28.000000000000004,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
142570066,153.9629629629629,31.0,40.0,13.333333333333336,10.75,0.9612403100775192,0.2793040293040293,0.9043444379505162,0.7749999999999999,38.44961240310077,31.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
142570075,274.6666666666667,48.0,57.0,19.0,21.75,0.7356321839080459,6.458089668615984,0.9156146179401992,0.8421052631578947,29.42528735632184,48.0,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
142590003,23.18518518518519,12.0,15.0,5.0,22.0,0.18181818181818185,0.33333333333333337,0.9622926093514328,0.8,7.272727272727272,12.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
142630003,24.962962962962948,13.999999999999993,39.0,13.0,21.875,0.21333333333333326,0.558201058201058,0.4078471825116514,0.3589743589743588,8.53333333333333,13.999999999999993,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
142770009,88.11111111111109,27.666666666666664,37.0,12.333333333333336,18.5,0.4984984984984985,1.26440329218107,0.7837500941922211,0.7477477477477477,19.939939939939944,27.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
142770022,34.074074074074105,14.666666666666671,44.0,14.666666666666664,18.875,0.2590139808682856,0.31369248035914715,0.3206417624521074,0.3333333333333334,10.360559234731424,14.666666666666671,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
142770025,790.0000000000005,55.33333333333336,113.0,37.66666666666666,27.375,0.6737696600710302,4.066157916157917,0.6117087285713892,0.489675516224189,26.9507864028412,55.33333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
142770033,121.96296296296292,32.99999999999999,35.0,11.666666666666664,19.125,0.5751633986928104,2.1076923076923078,0.8292571784227754,0.9428571428571426,23.00653594771241,32.99999999999999,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810009,191.74074074074062,38.33333333333332,37.0,12.333333333333336,21.25,0.6013071895424834,0.721734892787524,1.0440395804136406,1.0360360360360357,24.05228758169934,38.33333333333332,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
143810012,99.0,25.000000000000004,17.0,5.666666666666668,23.375,0.35650623885918004,2.239057239057239,0.8422182468694097,1.4705882352941178,14.260249554367206,25.000000000000004,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810023,10.148148148148145,7.333333333333332,30.0,10.0,24.875,0.09826912339475152,0.9434697855750486,0.4331341173446437,0.2444444444444444,3.930764935790061,7.333333333333332,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810026,146.55555555555554,31.66666666666667,59.0,19.666666666666668,21.0,0.5026455026455027,6.3752820921279705,0.7780686047424265,0.536723163841808,20.10582010582011,31.66666666666667,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
143810044,19.851851851851826,10.666666666666664,87.0,29.0,10.25,0.3468834688346883,0.1429835632734183,0.12770860637833112,0.1226053639846743,13.875338753387533,10.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
143810048,182.2962962962964,29.333333333333336,88.0,29.33333333333333,18.0,0.54320987654321,0.2574684574684574,0.3112732612390577,0.33333333333333337,21.728395061728396,29.333333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
143810144,43.66666666666666,15.0,33.0,11.0,22.0,0.2272727272727273,0.4763157894736842,0.4851691518358186,0.4545454545454545,9.090909090909092,15.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
143810153,128.1851851851852,27.00000000000001,79.0,26.33333333333333,13.625,0.6605504587155965,0.3155929038281981,0.4277149068408988,0.3417721518987343,26.422018348623862,27.00000000000001,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810157,4.814814814814826,4.666666666666671,54.0,18.0,11.625,0.13381123058542427,0.07919191919191926,0.08174330101136489,0.08641975308641985,5.352449223416971,4.666666666666671,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
143810173,49.96296296296296,19.0,29.0,9.666666666666666,11.75,0.5390070921985816,1.8796296296296295,0.7384615384615385,0.6551724137931034,21.56028368794326,19.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
143810174,37.55555555555557,18.0,73.0,24.33333333333333,25.75,0.2330097087378641,0.2444286166508389,0.2175414948072273,0.2465753424657534,9.320388349514564,18.0,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810186,31.25925925925925,15.333333333333332,53.0,17.666666666666668,14.125,0.3618485742379548,0.2783333333333333,0.3290355477855477,0.2893081761006289,14.47394296951819,15.333333333333332,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810209,288.8888888888889,45.33333333333334,58.0,19.33333333333333,26.125,0.5784157363104732,8.017676767676766,0.9232728818885994,0.7816091954022989,23.136629452418926,45.33333333333334,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
143810244,147.03703703703704,27.333333333333336,69.0,23.0,13.125,0.6941798941798942,0.3260825307336936,0.4121699896347784,0.3961352657004831,27.76719576719577,27.333333333333336,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810266,54.444444444444464,18.66666666666667,47.0,15.666666666666664,22.25,0.2796504369538078,0.3733632622521512,0.47640306122448994,0.397163120567376,11.18601747815231,18.66666666666667,0.0,MediaMovel,Por Item,,,,,,,,2022-09-16
143810270,278.07407407407413,42.0,75.0,25.0,18.625,0.7516778523489933,1.4197964847363556,0.6565915735584913,0.56,30.06711409395973,42.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
143810280,69.25925925925925,20.666666666666668,30.0,10.0,21.125,0.3261012491781723,2.280998389694042,0.8439270756343928,0.6888888888888889,13.044049967126892,20.666666666666668,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
144930012,12.481481481481481,10.333333333333332,19.0,6.333333333333332,20.75,0.16599732262382866,0.6489898989898989,0.5209080047789725,0.5438596491228069,6.639892904953143,10.333333333333332,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
144930042,66.07407407407408,20.0,32.0,10.666666666666666,17.125,0.3892944038929441,0.8302469135802468,0.5305426356589148,0.625,15.571776155717762,20.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
144930048,50.4074074074074,17.0,28.0,9.333333333333334,23.0,0.2463768115942029,1.037037037037037,0.8461538461538461,0.6071428571428571,9.855072463768117,17.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
145010015,144.07407407407405,27.999999999999996,44.0,14.666666666666664,21.75,0.42911877394636,0.9120370370370368,0.5013169867343517,0.6363636363636362,17.164750957854398,27.999999999999996,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
145010018,155.33333333333337,34.00000000000001,67.0,22.33333333333333,13.75,0.8242424242424244,2.8135802469135807,0.8597335090416577,0.5074626865671643,32.96969696969698,34.00000000000001,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
145010019,48.37037037037037,17.33333333333333,33.0,11.0,12.625,0.4576457645764575,1.8930041152263373,0.7850423605024831,0.5252525252525251,18.305830583058306,17.33333333333333,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
145010020,253.92592592592598,42.66666666666666,99.0,33.0,10.875,1.3077905491698594,0.4996996996996996,0.5172413793103448,0.43097643097643096,52.31162196679437,42.66666666666666,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
145170011,328.0740740740742,44.66666666666667,105.0,35.0,23.0,0.6473429951690822,0.7492983798953948,0.4567201608701916,0.42539682539682544,25.89371980676329,44.66666666666667,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
145870002,88.07407407407409,24.0,24.0,8.0,25.5,0.3137254901960784,2.7686274509803925,0.830266119422746,1.0,12.549019607843142,24.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146640007,274.0,48.0,24.0,8.0,25.0,0.64,4.935185185185184,1.2762706965605517,2.0,25.6,48.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680002,345.9629629629629,53.0,100.0,33.333333333333336,7.125,2.4795321637426904,0.590183679614574,0.6171674479366787,0.53,99.18128654970758,53.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146680005,269.51851851851865,42.33333333333334,85.0,28.33333333333333,21.0,0.6719576719576721,0.7901234567901234,0.6576441102756893,0.4980392156862746,26.878306878306883,42.33333333333334,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146680028,22.703703703703713,13.666666666666671,42.0,14.0,21.875,0.20825396825396836,0.39417989417989424,0.3234586096782118,0.3253968253968255,8.330158730158733,13.666666666666671,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680033,127.00000000000004,22.333333333333336,47.0,15.666666666666664,18.125,0.4107279693486591,0.3333333333333333,0.38404113732607376,0.4751773049645391,16.429118773946367,22.333333333333336,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146680035,136.6296296296297,26.333333333333343,83.0,27.66666666666667,12.875,0.6817691477885655,0.27351851851851866,0.3177331748140897,0.317269076305221,27.27076591154262,26.333333333333343,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680040,142.88888888888889,29.999999999999996,107.0,35.666666666666664,11.0,0.9090909090909091,0.2474279835390945,0.28521616853812826,0.28037383177570085,36.36363636363636,29.999999999999996,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146680046,130.29629629629628,26.666666666666664,55.0,18.33333333333333,14.25,0.6237816764132552,0.4152958152958153,0.486009466714309,0.4848484848484848,24.95126705653021,26.666666666666664,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680053,207.2962962962963,43.0,22.0,7.333333333333332,19.5,0.7350427350427351,3.9,1.4968218773096822,1.9545454545454544,29.401709401709404,43.0,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680054,75.03703703703705,23.333333333333336,27.0,9.0,19.375,0.4014336917562724,4.700529100529102,0.8866340305592644,0.8641975308641976,16.0573476702509,23.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146680055,358.1111111111111,48.33333333333333,70.0,23.33333333333333,12.625,1.2761276127612762,1.8463768115942027,0.7805548677314184,0.6904761904761904,51.04510451045104,48.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820007,78.29629629629626,22.666666666666657,78.0,26.0,21.75,0.3473818646232438,0.3084458968772693,0.2946535081132975,0.29059829059829045,13.895274584929753,22.666666666666657,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820014,40.666666666666686,15.333333333333336,40.0,13.333333333333336,12.125,0.4215349369988546,1.2354030501089326,0.5029055839532991,0.3833333333333334,16.861397479954185,15.333333333333336,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
146820022,183.48148148148144,37.33333333333333,50.0,16.666666666666668,23.625,0.5267489711934156,1.169934640522876,0.7317738791423002,0.7466666666666666,21.069958847736626,37.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820025,124.85185185185185,31.0,47.0,15.666666666666664,14.25,0.7251461988304094,2.523333333333333,0.8309543894096884,0.6595744680851063,29.00584795321637,31.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146820032,61.148148148148145,18.33333333333333,67.0,22.33333333333333,18.625,0.3281133482475764,0.242156862745098,0.2751966239987684,0.2736318407960198,13.124533929903054,18.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820039,480.9259259259258,53.66666666666666,39.0,13.0,23.625,0.7572016460905351,0.4585561497326202,0.9250470809792845,1.376068376068376,30.288065843621396,53.66666666666666,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820053,61.111111111111114,19.33333333333333,52.0,17.333333333333332,21.875,0.2946031746031746,0.4811507936507936,0.3920460996148212,0.37179487179487175,11.784126984126985,19.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820054,699.3333333333335,76.0,89.0,29.66666666666667,15.125,1.6749311294765838,0.5333740333740333,1.1523641258623591,0.8539325842696629,66.99724517906337,76.0,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146820057,55.222222222222214,18.33333333333333,35.0,11.666666666666664,28.375,0.21536955457660306,0.821212121212121,0.5687072828358987,0.5238095238095237,8.61478218306412,18.33333333333333,0.3333333333333333,MediaMovel,Por Item,,,,,,,,2022-09-16
146820071,131.9629629629629,28.33333333333333,46.0,15.333333333333336,18.0,0.5246913580246912,1.728956228956229,0.7521649792655133,0.6159420289855071,20.987654320987648,28.33333333333333,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820072,109.37037037037035,20.333333333333336,54.0,18.0,16.25,0.4170940170940172,0.2611111111111111,0.30722525804493017,0.3765432098765433,16.683760683760685,20.333333333333336,0.6666666666666666,MediaMovel,Por Item,,,,,,,,2022-09-16
146820099,38.70370370370369,17.666666666666664,35.0,11.666666666666664,12.625,0.4664466446644664,1.2061191626409016,0.5922002635046112,0.5047619047619047,18.657865786578654,17.666666666666664,1.0,MediaMovel,Por Item,,,,,,,,2022-09-16
